"CODE","POLITICS","POPULATION","AGE25_PROPTN","AGE_MEDIAN","AGE50_PROPTN","POP_DENSITY","GDP","INFANT_MORT","DOCS","VAX_RATE","HEALTHCARE_BASIS","HEALTHCARE_COST","DEATH_RATE","OBS_TYPE"
"State138","STABLE DEM",279.509702335555,NA,NA,39.0781071484263,NA,24.6833922729231,15.4368394990769,NA,33.5900679799899,"INSURANCE",5034.75882799438,29.009981261419,"Test"
"State139","UNSTABLE DEM",1998.33942401796,11.960843907129,34.1004368378938,35.8602225322274,499.533825738681,50.7035046537625,14.2780362022658,23.0694419134611,-99,"PRIVATE",14453.2609467257,19.2047979391562,"Test"
"State140","UNSTABLE DEM",1090.46077384351,13.1144464485443,NA,41.086874565066,505.200940316581,NA,NA,21.135228092882,NA,"INSURANCE",5013.39295872991,20.9563665485189,"Train"
"State141","UNSTABLE DEM",2936.44613191604,16.7811324409092,35.0046529370253,37.195561057388,498.39537001522,58.3445008759396,14.1056041370819,21.9399003242848,61.7990720402183,"INSURANCE",4753.1842442592,15.3823177595071,"Train"
"State142","STABLE DEM",3811.96693866765,17.6873618788558,NA,43.2244907690037,498.698595524594,55.3337970770041,13.6113920896823,22.6902401022071,61.7644842608316,"FREE",NA,19.4645820933176,"Train"
"State143","STABLE DEM",NA,14.7709720902173,NA,37.5814985738255,505.960871297121,52.3926711830348,NA,22.3551459568836,NA,"FREE",NA,21.0700699743858,"Train"
"State144","STABLE DEM",NA,17.3179872266821,NA,37.7615595525805,NA,52.4983932330588,NA,21.5670405850711,59.3971162019377,"FREE",NA,26.763784682112,"Train"
"State145","UNSTABLE DEM",4774.44656073731,12.4846682258538,33.481630479658,40.6134358752471,497.576851955931,54.2076745843186,13.5683923005059,18.9744325580726,58.4991467994874,"INSURANCE",4871.86033893981,14.8529137708963,"Test"
"State146","UNSTABLE DEM",1273.12926290562,16.1400615535083,NA,39.4463971273691,507.751316785125,NA,NA,NA,57.8368744650143,"INSURANCE",4822.18403171681,19.9309391426207,"Train"
"State147","STABLE DEM",3508.8020288088,16.3443645875023,NA,39.2355229275587,498.705848394454,55.4265916191257,11.4738692983629,20.8436818081134,55.9603911980254,"INSURANCE",5088.37751164813,18.5242637645913,"Test"
"State148","UNSTABLE DEM",1783.6809205072,NA,29.3204541207195,NA,503.307575625631,54.8750559585928,12.9750488139128,NA,64.7813126240661,"FREE",NA,15.3320314903647,"Train"
"State149","UNSTABLE DEM",NA,11.8141117715973,31.0430773962215,36.5758030023365,501.779436481501,57.0704135619837,14.3286442320454,NA,NA,"INSURANCE",5368.38256368119,19.7562930399987,"Train"
"State150","STABLE DEM",5290.67042167547,16.4874180917611,NA,44.6474102663947,499.567397074319,57.4511561355704,14.3744229224778,23.1811567435354,59.4704713126233,"INSURANCE",5011.61798980127,22.204939764636,"Train"
"State151","UNSTABLE DEM",6030.48738239686,16.0629183516609,NA,40.4359797838612,498.376566983546,57.5163572576974,14.2466296494257,23.4877626440506,59.7662630570954,"INSURANCE",4988.04745008346,20.3697674078235,"Train"
"State152","UNSTABLE DEM",2128.94576702574,13.6635753591632,NA,36.5471541406477,488.463109882802,51.3945802250493,14.3110399430578,20.3051895409242,-99,"INSURANCE",5416.0076537441,8.94686502197959,"Test"
"State153","UNSTABLE DEM",NA,12.7198684715408,33.0843730984156,41.2016820426039,NA,NA,16.2647498462034,24.008125883365,58.0003659261054,"INSURANCE",5045.76521833395,22.5413838849689,"Train"
"State154","DICTATORSHIP",2706.55341721084,15.3151017127324,NA,37.2222368945816,494.654199815307,53.2199232816866,13.2252396171744,24.4646622425307,56.7568678602511,"PRIVATE",14919.6918514898,17.7492453832886,"Test"
"State155","UNSTABLE DEM",1531.7533040328,15.5801425964864,32.8962308658455,NA,507.98631990387,NA,13.8657066090921,NA,61.3431561333304,"PRIVATE",15261.7483331158,22.1250865367302,"Test"
"State156","UNSTABLE DEM",2768.41530473891,17.2421147135541,35.8462449285718,39.2172359494565,484.566175283725,55.1924420893562,11.7221713791997,24.5961898354961,63.2768624562663,"INSURANCE",5281.94655803238,15.1171224420982,"Train"
"State157","UNSTABLE DEM",2698.48205120569,15.9953980375416,36.9588181157534,39.6197445418205,495.516806074356,59.5249774612854,13.4148914815065,20.5618016705228,62.9402656039703,"FREE",NA,14.5276285259408,"Train"
"State158","STABLE DEM",NA,14.2373865873249,30.1932690625661,41.3025000037275,504.927077180778,56.3883768912235,NA,NA,59.423935279508,"FREE",NA,22.040328120187,"Train"
"State159","STABLE DEM",4899.03252693911,13.2613624423148,33.7801284889279,40.6958354649717,NA,59.2554287725373,NA,NA,55.3887810297399,"INSURANCE",5232.62001835818,17.7510522742939,"Train"
"State160","UNSTABLE DEM",2435.25091801732,13.6504949237744,32.5254431397072,NA,510.488411066361,NA,NA,20.7097579651203,56.3720656961854,"PRIVATE",14917.8728750253,23.9056309900353,"Train"
"State161","UNSTABLE DEM",NA,11.5621398829811,32.4314142271868,37.2765400133143,515.214059960055,64.3426528260638,NA,17.815177982753,NA,"INSURANCE",4804.2597279187,20.0920686915196,"Train"
"State162","UNSTABLE DEM",7219.17102918896,15.0512873535162,NA,39.1042279482666,489.031036949807,52.9931478990851,13.282488464476,22.2292071300513,59.6532137413188,"FREE",NA,13.6285441348087,"Train"
"State163","UNSTABLE DEM",3454.28908262158,11.8387065438178,33.6105193087932,39.4477920398373,499.25183911243,54.8783674162054,15.7533438172698,26.8455086652514,59.6440980671142,"INSURANCE",5038.45991958963,23.4088467986586,"Train"
"State164","UNSTABLE DEM",1654.35447647345,NA,NA,42.3679792393117,501.680409451351,NA,12.2900786130643,NA,58.0665006757648,"FREE",NA,18.650002901739,"Train"
"State165","DICTATORSHIP",2117.28885872542,20.2163441030989,38.5277174712213,44.0710707580552,494.484796376625,58.1958244429062,11.9187383902928,21.3095107812147,62.3844506413365,"INSURANCE",5047.40219073193,17.0635918412409,"Test"
"State166","UNSTABLE DEM",1118.6916801366,12.4300314427534,33.0551540207705,40.9355668420031,490.978561988589,58.7271197638163,15.3953451846126,20.764600345928,59.3861407742079,"PRIVATE",14799.7691958341,13.9494337683296,"Train"
"State167","OTHER",5053.07448940128,15.446065565911,33.9112265637057,39.1665834706512,494.673074477899,58.4833445465041,12.8906564859244,20.8612601911132,61.0441803242463,"PRIVATE",14434.3933477846,14.2658049928456,"Train"
"State168","--",1617.46172699327,-99,NA,33.5505796454632,501.890279332941,NA,NA,NA,NA,"PRIVATE",14877.9544174209,22.0719848914298,"Train"
"State169","STABLE DEM",NA,15.9106448351775,36.3862149533856,38.2587288510511,512.263776522694,56.9010858498377,NA,18.3950030561052,NA,"INSURANCE",4676.74508893265,17.5800140159621,"Train"
"State170","UNSTABLE DEM",2225.3451426734,14.8241105286128,32.3554400904817,37.4010045850407,495.722110251412,53.9357766165283,13.2209760241341,22.9576613506019,-99,"INSURANCE",5027.59906559051,15.8454205668335,"Train"
"State171","STABLE DEM",1205.24723273419,13.5004376953743,32.4042721798566,34.921644408149,495.121817334734,58.8357322776649,16.4642804306599,26.8073675285213,58.0407245985041,"FREE",NA,21.4172140789028,"Train"
"State172","UNSTABLE DEM",1295.21050804293,NA,37.2899169208073,42.8434670004608,NA,60.3663307305586,NA,24.9319894476953,57.6897791187678,"INSURANCE",5363.98177110917,26.6851750053812,"Train"
"State173","UNSTABLE DEM",6243.64579236966,NA,35.1041334286089,NA,503.729821145323,NA,16.3208005903359,23.7514274333879,61.4671334981004,"FREE",NA,22.8020670201895,"Train"
"State174","OTHER",NA,13.164414416815,NA,37.0626810595482,509.665639273333,19.760420581161,NA,NA,39.1346765754662,"INSURANCE",5367.1313489938,25.0079302400488,"Train"
"State175","STABLE DEM",1917.64482790623,15.7969643271021,NA,-99,525.594704064977,57.659924304036,NA,-99,-99,"INSURANCE",4512.01723435816,38.788490529121,"Test"
"State176","UNSTABLE DEM",3388.4543884267,10.4007014447754,NA,41.3897338886025,490.565235038591,55.4166812178581,16.5971001351197,21.4321057442075,65.7839842086562,"PRIVATE",15300.56887184,12.2577455154923,"Test"
"State177","STABLE DEM",2278.36567332147,11.1572073632971,34.5448054979101,36.4569749705264,NA,NA,17.7791308741047,NA,56.795487716406,"INSURANCE",5112.75666496505,19.7618023150364,"Train"
"State178","STABLE DEM",3392.00477908625,13.2454002142618,NA,36.6548368015087,491.468374056205,54.655628761849,14.3000202864877,25.7116811267817,55.8380499277683,"INSURANCE",4976.83852473729,19.4463725294883,"Train"
"State179","DICTATORSHIP",1973.37784757767,NA,NA,NA,NA,48.3387768923229,12.0321566751137,19.790052004288,58.8017865193697,"FREE",NA,22.4700265760686,"Test"
"State180","STABLE DEM",2916.92571395081,15.0913836008064,35.5590348929669,38.4738258823286,NA,61.2939748793896,NA,NA,57.9683007990815,"INSURANCE",4727.37375410468,25.8022469193793,"Test"
"State181","UNSTABLE DEM",3807.70452689211,13.8143103938179,NA,37.5815756186725,504.971934982933,55.0108410028153,NA,NA,NA,"FREE",NA,17.8721870475414,"Train"
"State182","OTHER",1816.29901821776,11.1013732754019,NA,NA,NA,25.7705304140801,NA,24.5394144270942,34.6473186711863,"PRIVATE",15120.2266357137,32.4650723706245,"Train"
"State183","UNSTABLE DEM",NA,NA,33.0377906923525,35.8247702665793,502.461821226564,50.3340865775778,NA,23.3285505750431,-99,"INSURANCE",4992.44935893466,21.4871133545416,"Train"
"State184","STABLE DEM",522.731783923666,16.6511416188512,NA,37.1851308875631,503.420409250816,NA,NA,NA,57.3709190084948,"INSURANCE",5031.76732431645,19.6650140200613,"Train"
"State185","DICTATORSHIP",1884.37419649514,16.9638810022639,NA,41.2155005278207,494.914405269627,52.4871763499911,14.0825694596514,25.850126130954,57.7101297116541,"FREE",NA,23.0162862955754,"Train"
"State186","UNSTABLE DEM",945.567482208885,10.9355826598048,NA,32.1500660688654,497.787292373483,53.8932346193221,12.1662587981022,18.0199084920678,58.905989015719,"PRIVATE",15362.6086955177,8.58791474585185,"Train"
"State187","STABLE DEM",3729.31518506446,15.2924999514394,NA,36.5779593163187,492.931013786729,46.6562471211385,12.312815646147,25.3235738271797,60.8255729705528,"INSURANCE",5112.49042943694,16.205855002499,"Train"
"State188","UNSTABLE DEM",273.139378805528,NA,35.3488223924385,38.2259679043039,NA,56.4497715841374,NA,20.8991384066474,61.0990087597276,"FREE",NA,19.794617398343,"Test"
"State189","OTHER",1254.19347809439,NA,31.8967394271085,37.521386001188,505.003485993022,NA,13.804598327373,24.8752969308843,NA,"PRIVATE",15418.5137317356,20.9892375767168,"Train"
"State190","UNSTABLE DEM",NA,NA,NA,38.7322833701248,506.01851260978,51.4577475564809,12.5544978081509,NA,61.6938316347529,"INSURANCE",4786.18064585225,22.9271154401198,"Test"
"State191","DICTATORSHIP",NA,NA,NA,NA,504.713899399353,63.1290623165978,14.3247481339747,23.4989763247614,58.9161306750217,"INSURANCE",4729.4800458453,24.078972692035,"Train"
"State192","STABLE DEM",2581.00215519916,13.6450318140873,NA,NA,NA,NA,NA,NA,59.2424314408687,NA,5032.26942597549,30.3412382609398,"Test"
"State193","UNSTABLE DEM",1783.63853524883,18.7765721721435,35.2206199571049,34.8612485894864,NA,NA,NA,19.7862267324139,59.6575830970237,"PRIVATE",15293.6737095658,15.3794775331799,"Train"
"State194","STABLE DEM",2662.24964344623,18.470085841514,36.1774525908778,42.7891815416747,507.709735252959,NA,10.7456253280448,NA,NA,"PRIVATE",15003.0502688754,23.9692534271372,"Train"
"State195","STABLE DEM",NA,16.6817971364087,NA,42.2905228306922,512.648930334281,60.5550158721828,14.7253724925981,NA,NA,"INSURANCE",4920.31599164017,27.7792965152986,"Test"
"State196","STABLE DEM",6773.99999382123,15.6238743370014,32.0195200857994,NA,504.579901289612,49.898261634497,13.0015329328731,NA,NA,"PRIVATE",14689.3354232144,23.4324738769252,"Train"
"State197","STABLE DEM",3576.27663464921,NA,NA,38.4267881256837,NA,NA,14.0705987258433,23.4126533251971,57.0575656350478,"FREE",NA,27.0221262785776,"Train"
"State198","UNSTABLE DEM",3637.14005307791,15.233482465251,NA,38.4604801069309,492.140600551065,58.2297467020496,14.4131884029055,24.509279619052,58.7390844358741,"PRIVATE",15194.7506965353,16.3431761715656,"Test"
"State199","DICTATORSHIP",4688.70850174647,13.9881175478752,NA,39.2054253174117,491.50394417172,54.1026663505675,13.7198593524219,24.5844169109787,63.386305300297,"FREE",NA,16.1765733794509,"Train"
"State200","UNSTABLE DEM",3888.55172265869,14.5297252252264,34.7984815595174,39.4310525352917,499.279916689916,49.6619769771808,15.5020416089092,25.4263034614892,67.6690946326559,"PRIVATE",15230.8541558258,20.4882747714974,"Train"
"State201","UNSTABLE DEM",3162.4007670011,17.1633763262897,NA,36.1242847148261,499.440783592774,49.7498793444654,12.4180840249882,23.0365567766227,63.2839784420786,"INSURANCE",5145.18347518958,17.2187289077868,"Test"
"State202","OTHER",2659.6300233805,13.6880690756947,NA,37.9435392524218,498.878055102696,60.5026972696358,15.0790440315614,23.5972868382189,54.1679089397373,"INSURANCE",4825.37304221015,20.3865423582528,"Train"
"State203","UNSTABLE DEM",3540.12090183242,12.2778184315897,30.1922411570167,37.9820938896093,NA,55.5280363026984,NA,NA,61.6863350487277,"INSURANCE",5311.006721552,21.7141675434907,"Train"
"State204","DICTATORSHIP",1839.13966538283,10.4727084328705,32.1380757995138,NA,NA,58.7442804531646,NA,23.0123609197465,60.4966935490561,"INSURANCE",4936.57818422996,27.2363600827773,"Test"
"State205","OTHER",4532.02659191952,17.4842995077288,33.9116708284087,NA,NA,59.8051076976308,14.3946972937261,23.7274700148393,NA,"FREE",NA,21.4632463410339,"Train"
"State206","STABLE DEM",882.156700807335,NA,36.5448847846509,NA,509.669312915839,57.8314446639191,13.0621321542073,19.9556032998199,NA,"FREE",NA,18.2789911442491,"Train"
"State207","STABLE DEM",1505.21574391734,NA,35.856584250224,45.456853394463,513.632877712045,NA,13.48827559632,NA,57.0393209498364,"INSURANCE",4865.3884019702,25.8347111411086,"Test"
"State208","UNSTABLE DEM",4304.62679733123,11.8929371436289,30.6275471517758,37.3919550191387,497.910899065694,59.987877900895,13.7828546500089,18.8413796414084,58.1229401726654,"INSURANCE",5019.22215403731,14.3166016015372,"Test"
"State209","UNSTABLE DEM",5198.41447621687,14.4262567965266,30.8164670763506,37.1694427914247,486.277976171908,57.7262093504744,10.7914840977249,21.7488356209265,-99,"FREE",NA,11.848396966471,"Train"
"State210","STABLE DEM",4221.266303221,13.2574892348022,NA,NA,500.964696051792,NA,NA,21.0625242431798,57.641684890198,"PRIVATE",14494.844586192,16.6564808885142,"Train"
"State211","STABLE DEM",2495.84630975266,18.7280740689719,NA,41.8383035700041,493.780321147439,53.3746442205741,12.5395342618764,23.1063602651093,64.8312968968378,"INSURANCE",4832.34891728438,16.1530886982361,"Train"
"State212","STABLE DEM",1199.76402211822,13.702407738036,NA,40.1311858175965,480.824819518669,54.0922013079922,13.0530116159539,24.4828603717882,59.294830353243,"INSURANCE",4294.32625269829,12.239652563607,"Test"
"State213","STABLE DEM",2783.89832699587,14.758038204693,NA,37.7516929316423,498.106319467616,49.6401702393283,13.5531899237191,26.9450029175165,66.9938710210517,"INSURANCE",4878.74678370426,19.4399071514662,"Train"
"State214","STABLE DEM",1201.24145471336,13.5454205572576,30.9503916349995,NA,517.940417598445,14.9178537694129,NA,NA,32.8456152218429,"INSURANCE",5061.76425546693,37.0978473716605,"Train"
"State215","STABLE DEM",NA,NA,NA,37.8117644319962,507.161282120778,55.0384392005429,14.0529035904863,NA,63.3650268454214,"FREE",NA,22.542578505601,"Test"
"State216","STABLE DEM",5175.75735912262,12.6675615612449,30.0658745595603,35.4191960761354,489.678752370218,50.9669550825073,14.2948949728578,25.9135562849795,59.8297937691125,"INSURANCE",5126.58839331512,16.2037479978694,"Train"
"State217","--",NA,-99,31.1589270537096,43.3162721341556,505.051605307212,NA,NA,24.7585338867934,58.1053698892687,"FREE",NA,28.2247209680509,"Train"
"State218","STABLE DEM",5608.93636600963,NA,34.924604683242,-99,513.786785984628,19.5758044970159,14.262560916188,-99,-99,"INSURANCE",4837.53657596444,32.4156279618049,"Test"
"State219","UNSTABLE DEM",5400.02643936016,18.2989952179268,NA,38.5616285902528,494.350831427135,55.8415971624998,13.6737860815982,23.4751848476248,61.917152093002,"INSURANCE",4818.27891464695,16.4334820835838,"Train"
"State220","OTHER",1975.79448561071,NA,NA,38.8009741649926,501.764857312965,NA,NA,23.4835643754245,65.9084897678366,"INSURANCE",5297.4091177292,18.7986085864233,"Train"
"State221","STABLE DEM",NA,17.1668629079205,36.8118379932087,NA,NA,52.1527405795405,15.1605253432327,26.2468907703592,58.7064807677048,"FREE",NA,24.6412082568415,"Train"
"State222","STABLE DEM",2326.98054881323,10.0448153883934,NA,35.5881625364609,496.605930117466,54.4789801455993,14.1327798795383,23.4852867932288,56.0959891383217,"PRIVATE",15412.101714974,17.2946216425855,"Train"
"State223","UNSTABLE DEM",1868.39203268597,13.2689224996094,31.6004486617628,NA,NA,53.6550448735908,NA,25.6765806768065,62.0552040467446,"PRIVATE",14352.575893959,22.9843324760269,"Train"
"State224","UNSTABLE DEM",3728.09433706502,14.8397850534643,34.3084688624325,44.0465004818612,486.91470741084,63.159975397354,16.1369182814227,21.9189771141599,54.6915920063101,"PRIVATE",15092.6893533477,14.6626429705373,"Train"
"State225","STABLE DEM",3090.48714713426,16.0616465012436,34.6068609652456,38.3876487638854,486.122152758143,57.8655670738932,13.7901932398418,22.6402735314255,57.0451592639248,"PRIVATE",15655.5444210811,12.7826254322442,"Test"
"State226","UNSTABLE DEM",3614.2900919043,13.434059458616,NA,42.900404586268,490.85137900996,63.2857495377465,14.7519583648093,15.028612850508,63.1546034810387,"FREE",NA,7.20937384901094,"Train"
"State227","STABLE DEM",NA,NA,33.2343492197911,39.1666353643247,503.875816675733,55.682356695836,15.3428563943587,21.1800095640078,NA,"INSURANCE",5012.80519404741,18.3633536858464,"Train"
"State228","OTHER",3252.15731487157,12.1597188108584,30.3266686151604,40.2710230110489,494.810905281377,59.7755518839337,15.9747948675645,21.2865467086247,62.4612998249729,"INSURANCE",4994.8883950709,14.3818282339521,"Train"
"State229","DICTATORSHIP",2439.20960840704,14.3316472330565,NA,-99,NA,56.5305005726096,15.4192411200209,-99,-99,"PRIVATE",14785.1104209413,21.6278733808454,"Test"
"State230","UNSTABLE DEM",3006.45760801347,14.9565753953033,NA,41.957968566831,482.491045806426,58.3696479535335,11.6554372281856,21.8109222815567,53.9269442384768,"FREE",NA,12.4736604396097,"Train"
"State231","UNSTABLE DEM",3148.35371060774,14.0296914120872,NA,39.2579845942921,486.238142134833,60.2106029465047,16.1565817785187,20.4843167364452,-99,"FREE",NA,10.4535538099556,"Test"
"State232","--",5933.28581067096,NA,NA,NA,509.103273713624,NA,NA,20.6287760709684,57.4530856464226,"INSURANCE",4834.98620273835,21.1277818930088,"Train"
"State233","STABLE DEM",333.633722022283,17.4998337075268,NA,40.0308644994758,485.164289648382,55.7498692023381,12.6363376858961,22.819538972551,58.8372974494846,"INSURANCE",4845.09978826485,13.7643096769614,"Train"
"State234","UNSTABLE DEM",2398.77979840638,12.0211231945851,NA,35.299920765637,499.640715762547,52.082581301887,15.0983251471502,25.9298727264492,58.3359314464202,"FREE",NA,20.8398580305803,"Train"
"State235","UNSTABLE DEM",1034.35037475966,NA,NA,39.2004400073508,NA,56.221775795443,13.5611514620642,20.1536240478068,NA,"PRIVATE",15000.8622827632,21.8192572015079,"Train"
"State236","STABLE DEM",NA,11.6899961006163,NA,38.5036319981269,NA,57.8032742141434,16.7520876026607,NA,57.2677242026934,"INSURANCE",5127.07971703427,35.3323182482657,"Test"
"State237","UNSTABLE DEM",2731.14289522659,NA,35.5672052927976,NA,NA,65.1913755705833,16.131092133912,22.2836865854343,60.4384601116662,"INSURANCE",5023.63856960693,22.5745810903115,"Train"
"State238","STABLE DEM",1152.78540010883,18.850154295942,33.7477699168541,37.3194490369438,NA,NA,NA,21.4596784625491,62.6413869812565,"PRIVATE",14892.8224087818,20.9710838036986,"Test"
"State239","UNSTABLE DEM",1942.96595827527,NA,NA,42.1218556770419,510.917676479481,61.5896624704454,NA,24.7284943712172,NA,"PRIVATE",14839.7565097328,28.9596328037546,"Test"
"State240","STABLE DEM",2285.66945602333,13.5195753212684,34.8154237906617,38.155137854258,492.722219035199,57.3203658409692,17.0821170966168,27.9645199237858,58.370248598906,"INSURANCE",4943.26149081418,21.7697850827458,"Train"
"State241","OTHER",4651.16009451185,19.425480747528,NA,-99,505.402090310889,NA,NA,-99,-99,"INSURANCE",4976.73186072109,14.989227193685,"Train"
"State242","UNSTABLE DEM",NA,17.2817646607684,NA,42.0827210356852,NA,NA,14.4660811601376,27.3216515735029,58.8000137457411,"INSURANCE",5296.52994327204,26.5183896538099,"Train"
"State243","STABLE DEM",6202.61145639691,16.6754706614348,NA,40.437087866019,494.836016773507,55.8746212536026,13.4965463110625,23.5798815362936,59.1091077356825,"FREE",NA,18.4048313026757,"Test"
"State244","UNSTABLE DEM",NA,14.9692701204305,NA,40.0176839565307,NA,58.9396979957215,15.257784606053,22.9742865917361,NA,"INSURANCE",4848.12273373923,32.330029761287,"Train"
"State245","STABLE DEM",NA,16.7819022338906,NA,38.113506280413,500.391717525907,NA,13.2118375693714,24.3871020072166,NA,"INSURANCE",5067.47703459519,18.6176735016219,"Train"
"State246","STABLE DEM",NA,NA,NA,36.1486007427597,515.778016476262,NA,14.5554924299276,24.8137448020128,63.8848781685029,"INSURANCE",4894.17132211525,25.9124107639584,"Train"
"State247","UNSTABLE DEM",NA,16.5023521679566,NA,NA,513.875967154476,NA,11.3170687417936,19.3312842317089,39.5681416333952,"INSURANCE",5144.59106787248,27.7228870092367,"Train"
"State248","UNSTABLE DEM",1626.31590898243,11.9742100998856,NA,40.1228490961874,486.042359453596,53.5359901349597,12.6663522929534,20.4141824905021,61.2185864529696,"FREE",NA,10.1979003628598,"Test"
"State249","UNSTABLE DEM",3162.3434608309,14.5704934516967,NA,36.9531061542396,NA,54.9834977656554,15.5480082410744,NA,NA,"INSURANCE",4940.19484311322,22.346884917538,"Test"
"State250","--",4408.54928351324,-99,NA,NA,501.290110539873,50.0695504481354,NA,NA,NA,"INSURANCE",4958.80349081515,25.171298013109,"Train"
"State251","UNSTABLE DEM",3678.73913467481,NA,30.235043142826,NA,505.873237701455,NA,14.2934685495082,24.3671557137213,58.058015425058,"PRIVATE",15506.0382017873,20.9715775526646,"Test"
"State252","STABLE DEM",2862.78385606413,17.3941932200107,36.3359643077798,44.0458076933846,492.83372187307,58.3493945282663,13.7785731375679,22.0463694052817,62.587158593312,"INSURANCE",5160.19943531821,15.8204936599192,"Train"
"State253","UNSTABLE DEM",5464.46304315897,NA,NA,NA,NA,57.2271517711398,13.4033912562335,24.3584418708004,-99,"INSURANCE",4849.46746644617,24.4759295431042,"Train"
"State254","UNSTABLE DEM",1611.66473664781,15.3339733189694,NA,37.1046582211289,497.029873712604,57.6057199837413,15.028691887701,24.2343629119412,55.9602541436668,"FREE",NA,20.9503574552614,"Train"
"State255","DICTATORSHIP",4651.16619660847,13.2208542641106,34.175818007802,38.1900947557665,495.081983746961,22.8643897984675,15.1415145569349,21.8784725910754,28.2680676024687,"INSURANCE",4620.79483642767,27.5669782984664,"Train"
"State256","DICTATORSHIP",NA,14.5679223300014,35.1149925748324,NA,502.398738671623,62.4140391234129,NA,23.3159925623189,56.8890765979229,"INSURANCE",5046.16986475799,25.6472150371987,"Train"
"State257","STABLE DEM",7048.96882836867,13.1114641654778,NA,38.2806284321818,499.714626717886,57.2126976391685,14.0287874392814,19.067767524712,56.1192340736852,"INSURANCE",5020.90334239244,16.2214904577159,"Train"
"State258","UNSTABLE DEM",7155.76921766072,15.452386858184,NA,-99,509.519619382178,46.3166872547544,NA,-99,-99,"INSURANCE",5254.41360739569,21.5368332117796,"Train"
"State259","STABLE DEM",2883.68402406746,14.5091736098522,NA,39.3851690472815,495.032552593703,63.6473123639273,15.729927463377,23.9632753045113,54.3231732616966,"INSURANCE",4892.04380271168,20.4369665906615,"Train"
"State260","STABLE DEM",3408.88753100945,NA,NA,37.0010147065929,509.440863354377,NA,14.7050992771389,23.2135782830973,NA,"INSURANCE",5166.19318999342,20.6676059917314,"Train"
"State261","STABLE DEM",2303.68542925647,12.2106777770824,NA,35.8215502109009,501.071228850236,NA,16.5387757082223,NA,NA,"INSURANCE",4976.40938078045,19.9287174446331,"Test"
"State262","UNSTABLE DEM",NA,NA,NA,33.963718425266,512.656498114861,56.5634025130859,NA,22.457308629811,63.14317359824,"INSURANCE",5060.64753395953,19.6833941135217,"Test"
"State263","STABLE DEM",2322.02129711834,17.5873087368407,31.317103737187,37.0506122435065,494.194008509612,53.8587313570699,10.429647988915,17.6227185895906,61.7587051576208,"INSURANCE",4961.92959788687,9.81569586890599,"Train"
"State264","UNSTABLE DEM",4538.43810266997,NA,NA,35.0998538097751,NA,52.4142540836994,14.9092114996899,NA,50.1608404366923,"INSURANCE",4782.66008138203,34.7253796976491,"Test"
"State265","UNSTABLE DEM",1836.973731884,13.8693529087837,31.9144128412415,37.8415438731055,486.712641919991,58.36115826455,13.3491682186562,21.256482010589,61.3321215797609,"INSURANCE",4766.24260397476,9.42293362658334,"Test"
"State266","DICTATORSHIP",1970.32226855474,17.7957048490516,34.6111408913573,NA,NA,58.7465647761208,12.7331815456763,18.7114582621682,NA,"PRIVATE",15032.6957663214,19.358197129659,"Test"
"State267","UNSTABLE DEM",695.276331445165,12.8798718979651,32.844490305676,36.3807783252246,496.996751623278,53.767346396612,14.058579723971,23.2466517621247,59.361912475395,"INSURANCE",4568.58808844001,16.5543697742659,"Train"
"State268","STABLE DEM",2064.50768530552,16.4804092197989,NA,40.1542032338755,NA,52.4137486862735,NA,NA,65.7570655157386,"INSURANCE",5299.08869419352,23.8783144452626,"Test"
"State269","OTHER",2975.50537677394,12.1299773298108,NA,39.7722927855921,497.97227469885,56.7926708910772,14.141251893985,18.9627091056941,11,"INSURANCE",5240.24330223756,13.0816821627064,"Train"
"State270","UNSTABLE DEM",NA,NA,36.5554034326145,NA,506.579078887513,51.7291943016076,11.369583241482,23.8939878667651,-99,"INSURANCE",5110.18628095887,25.11273257207,"Train"
"State271","UNSTABLE DEM",4399.28633994377,15.6550609332163,NA,37.0263787981137,514.341631323067,NA,11.3898719078924,NA,NA,"FREE",NA,19.0283189245937,"Train"
"State272","STABLE DEM",5849.94236885161,13.5587442228767,NA,36.3729434166926,499.295286073318,56.8192808806736,14.042078900337,24.8809833054818,53.8904065288702,"FREE",NA,20.7678011322334,"Train"
"State273","OTHER",2628.99305004492,12.6581769367574,32.2290980237434,41.0513543716331,507.874047525655,NA,NA,NA,56.0233909875992,"FREE",NA,27.4150652809286,"Test"
"State274","UNSTABLE DEM",1763.28139315423,NA,37.5265934166222,43.7522569854282,502.12166955671,NA,NA,20.740839179441,58.4680674224938,"FREE",NA,21.3559817676376,"Train"
"State275","UNSTABLE DEM",2889.5407547775,16.2908135862114,NA,43.121165823597,495.718337682822,61.3933322208113,14.9344457231802,20.9730885820135,67.2577238030879,"INSURANCE",4737.95486451479,14.5824434133765,"Train"
"State276","UNSTABLE DEM",1763.94755455916,18.3364606837431,NA,44.0250807392718,482.907617986917,52.6722977277446,12.347915894357,24.0854802011999,-99,"PRIVATE",14896.7698786633,14.3114609475431,"Train"
"State277","STABLE DEM",239.569188471228,16.7057939253802,36.6455207797494,38.7745746172351,497.070124309083,56.8258714448395,14.0638281874655,24.2868944497093,61.2851128676184,"INSURANCE",4935.4856117112,20.1116576428169,"Train"
